Row,location,time,rating,duration
14375,westus,2022-01-02T12:45:11+00:00,36,08:00:00
14376,westus,2022-01-02T20:45:11+00:00,11,08:00:00
14377,westus,2022-01-03T04:45:11+00:00,90,08:00:00
14378,westus,2022-01-03T12:45:11+00:00,34,08:00:00
14379,westus,2022-01-03T20:45:11+00:00,32,08:00:00
14380,westus,2022-01-04T04:45:11+00:00,21,08:00:00
14381,westus,2022-01-04T12:45:11+00:00,80,08:00:00
14382,westus,2022-01-04T20:45:11+00:00,99,08:00:00
14383,westus,2022-01-05T04:45:11+00:00,84,08:00:00
14384,westus,2022-01-05T12:45:11+00:00,97,08:00:00
14385,westus,2022-01-05T20:45:11+00:00,38,08:00:00
14386,westus,2022-01-06T04:45:11+00:00,86,08:00:00
14387,westus,2022-01-06T12:45:11+00:00,21,08:00:00
14388,westus,2022-01-06T20:45:11+00:00,67,08:00:00
14389,westus,2022-01-07T04:45:11+00:00,59,08:00:00
14390,westus,2022-01-07T12:45:11+00:00,79,08:00:00
14391,westus,2022-01-07T20:45:11+00:00,53,08:00:00
14392,westus,2022-01-08T04:45:11+00:00,84,08:00:00
14393,westus,2022-01-08T12:45:11+00:00,94,08:00:00
14394,westus,2022-01-08T20:45:11+00:00,63,08:00:00
14395,westus,2022-01-09T04:45:11+00:00,55,08:00:00
14396,westus,2022-01-09T12:45:11+00:00,27,08:00:00
14397,westus,2022-01-09T20:45:11+00:00,19,08:00:00
14398,westus,2022-01-10T04:45:11+00:00,28,08:00:00
14399,westus,2022-01-10T12:45:11+00:00,33,08:00:00
14400,westus,2022-01-10T20:45:11+00:00,38,08:00:00
14401,westus,2022-01-11T04:45:11+00:00,80,08:00:00
14402,westus,2022-01-11T12:45:11+00:00,61,08:00:00
14403,westus,2022-01-11T20:45:11+00:00,50,08:00:00
14404,westus,2022-01-12T04:45:11+00:00,63,08:00:00
14405,westus,2022-01-12T12:45:11+00:00,80,08:00:00
14406,westus,2022-01-12T20:45:11+00:00,94,08:00:00
14407,westus,2022-01-13T04:45:11+00:00,63,08:00:00
14408,westus,2022-01-13T12:45:11+00:00,71,08:00:00
14409,westus,2022-01-13T20:45:11+00:00,81,08:00:00
14410,westus,2022-01-14T04:45:11+00:00,71,08:00:00
14411,westus,2022-01-14T12:45:11+00:00,1,08:00:00
14412,westus,2022-01-14T20:45:11+00:00,86,08:00:00
14413,westus,2022-01-15T04:45:11+00:00,58,08:00:00
14414,westus,2022-01-15T12:45:11+00:00,35,08:00:00
14415,westus,2022-01-15T20:45:11+00:00,49,08:00:00
14416,westus,2022-01-16T04:45:11+00:00,20,08:00:00
14417,westus,2022-01-16T12:45:11+00:00,0,08:00:00
14418,westus,2022-01-16T20:45:11+00:00,4,08:00:00
14419,westus,2022-01-17T04:45:11+00:00,85,08:00:00
14420,westus,2022-01-17T12:45:11+00:00,66,08:00:00
14421,westus,2022-01-17T20:45:11+00:00,0,08:00:00
14422,westus,2022-01-18T04:45:11+00:00,73,08:00:00
14423,westus,2022-01-18T12:45:11+00:00,33,08:00:00
14424,westus,2022-01-18T20:45:11+00:00,6,08:00:00
14425,westus,2022-01-19T04:45:11+00:00,72,08:00:00
14426,westus,2022-01-19T12:45:11+00:00,94,08:00:00
14427,westus,2022-01-19T20:45:11+00:00,29,08:00:00
14428,westus,2022-01-20T04:45:11+00:00,41,08:00:00
14429,westus,2022-01-20T12:45:11+00:00,3,08:00:00
14430,westus,2022-01-20T20:45:11+00:00,9,08:00:00
14431,westus,2022-01-21T04:45:11+00:00,91,08:00:00
14432,westus,2022-01-21T12:45:11+00:00,61,08:00:00
14433,westus,2022-01-21T20:45:11+00:00,1,08:00:00
14434,westus,2022-01-22T04:45:11+00:00,93,08:00:00
14435,westus,2022-01-22T12:45:11+00:00,40,08:00:00
14436,westus,2022-01-22T20:45:11+00:00,19,08:00:00
14437,westus,2022-01-23T04:45:11+00:00,48,08:00:00
14438,westus,2022-01-23T12:45:11+00:00,21,08:00:00
14439,westus,2022-01-23T20:45:11+00:00,17,08:00:00
14440,westus,2022-01-24T04:45:11+00:00,43,08:00:00
14441,westus,2022-01-24T12:45:11+00:00,23,08:00:00
14442,westus,2022-01-24T20:45:11+00:00,50,08:00:00
14443,westus,2022-01-25T04:45:11+00:00,86,08:00:00
14444,westus,2022-01-25T12:45:11+00:00,88,08:00:00
14445,westus,2022-01-25T20:45:11+00:00,78,08:00:00
14446,westus,2022-01-26T04:45:11+00:00,67,08:00:00
14447,westus,2022-01-26T12:45:11+00:00,26,08:00:00
14448,westus,2022-01-26T20:45:11+00:00,58,08:00:00
14449,westus,2022-01-27T04:45:11+00:00,13,08:00:00
14450,westus,2022-01-27T12:45:11+00:00,34,08:00:00
14451,westus,2022-01-27T20:45:11+00:00,26,08:00:00
14452,westus,2022-01-28T04:45:11+00:00,14,08:00:00
14453,westus,2022-01-28T12:45:11+00:00,42,08:00:00
14454,westus,2022-01-28T20:45:11+00:00,66,08:00:00
14455,westus,2022-01-29T04:45:11+00:00,37,08:00:00
14456,westus,2022-01-29T12:45:11+00:00,7,08:00:00
14457,westus,2022-01-29T20:45:11+00:00,27,08:00:00
14458,westus,2022-01-30T04:45:11+00:00,43,08:00:00
14459,westus,2022-01-30T12:45:11+00:00,90,08:00:00
14460,westus,2022-01-30T20:45:11+00:00,85,08:00:00
14461,westus,2022-01-31T04:45:11+00:00,64,08:00:00
14462,westus,2022-01-31T12:45:11+00:00,21,08:00:00
14463,westus,2022-01-31T20:45:11+00:00,68,08:00:00
14464,westus,2022-02-01T04:45:11+00:00,71,08:00:00
14465,westus,2022-02-01T12:45:11+00:00,79,08:00:00
14466,westus,2022-02-01T20:45:11+00:00,39,08:00:00
14467,westus,2022-02-02T04:45:11+00:00,85,08:00:00
14468,westus,2022-02-02T12:45:11+00:00,64,08:00:00
14469,westus,2022-02-02T20:45:11+00:00,94,08:00:00
14470,westus,2022-02-03T04:45:11+00:00,30,08:00:00
14471,westus,2022-02-03T12:45:11+00:00,72,08:00:00
14472,westus,2022-02-03T20:45:11+00:00,78,08:00:00
14473,westus,2022-02-04T04:45:11+00:00,87,08:00:00
14474,westus,2022-02-04T12:45:11+00:00,41,08:00:00
14475,westus,2022-02-04T20:45:11+00:00,43,08:00:00
14476,westus,2022-02-05T04:45:11+00:00,50,08:00:00
14477,westus,2022-02-05T12:45:11+00:00,86,08:00:00
14478,westus,2022-02-05T20:45:11+00:00,45,08:00:00
14479,westus,2022-02-06T04:45:11+00:00,28,08:00:00
14480,westus,2022-02-06T12:45:11+00:00,4,08:00:00
14481,westus,2022-02-06T20:45:11+00:00,68,08:00:00
14482,westus,2022-02-07T04:45:11+00:00,70,08:00:00
14483,westus,2022-02-07T12:45:11+00:00,27,08:00:00
14484,westus,2022-02-07T20:45:11+00:00,68,08:00:00
14485,westus,2022-02-08T04:45:11+00:00,82,08:00:00
14486,westus,2022-02-08T12:45:11+00:00,76,08:00:00
14487,westus,2022-02-08T20:45:11+00:00,19,08:00:00
14488,westus,2022-02-09T04:45:11+00:00,34,08:00:00
14489,westus,2022-02-09T12:45:11+00:00,56,08:00:00
14490,westus,2022-02-09T20:45:11+00:00,33,08:00:00
14491,westus,2022-02-10T04:45:11+00:00,92,08:00:00
14492,westus,2022-02-10T12:45:11+00:00,4,08:00:00
14493,westus,2022-02-10T20:45:11+00:00,30,08:00:00
14494,westus,2022-02-11T04:45:11+00:00,31,08:00:00
14495,westus,2022-02-11T12:45:11+00:00,79,08:00:00
14496,westus,2022-02-11T20:45:11+00:00,1,08:00:00
14497,westus,2022-02-12T04:45:11+00:00,81,08:00:00
14498,westus,2022-02-12T12:45:11+00:00,14,08:00:00
14499,westus,2022-02-12T20:45:11+00:00,8,08:00:00
14500,westus,2022-02-13T04:45:11+00:00,38,08:00:00
14501,westus,2022-02-13T12:45:11+00:00,82,08:00:00
14502,westus,2022-02-13T20:45:11+00:00,61,08:00:00
14503,westus,2022-02-14T04:45:11+00:00,64,08:00:00
14504,westus,2022-02-14T12:45:11+00:00,83,08:00:00
14505,westus,2022-02-14T20:45:11+00:00,62,08:00:00
14506,westus,2022-02-15T04:45:11+00:00,47,08:00:00
14507,westus,2022-02-15T12:45:11+00:00,27,08:00:00
14508,westus,2022-02-15T20:45:11+00:00,0,08:00:00
14509,westus,2022-02-16T04:45:11+00:00,23,08:00:00
14510,westus,2022-02-16T12:45:11+00:00,86,08:00:00
14511,westus,2022-02-16T20:45:11+00:00,20,08:00:00
14512,westus,2022-02-17T04:45:11+00:00,81,08:00:00
14513,westus,2022-02-17T12:45:11+00:00,15,08:00:00
14514,westus,2022-02-17T20:45:11+00:00,85,08:00:00
14515,westus,2022-02-18T04:45:11+00:00,16,08:00:00
14516,westus,2022-02-18T12:45:11+00:00,94,08:00:00
14517,westus,2022-02-18T20:45:11+00:00,93,08:00:00
14518,westus,2022-02-19T04:45:11+00:00,99,08:00:00
14519,westus,2022-02-19T12:45:11+00:00,88,08:00:00
14520,westus,2022-02-19T20:45:11+00:00,3,08:00:00
14521,westus,2022-02-20T04:45:11+00:00,20,08:00:00
14522,westus,2022-02-20T12:45:11+00:00,50,08:00:00
14523,westus,2022-02-20T20:45:11+00:00,8,08:00:00
14524,westus,2022-02-21T04:45:11+00:00,61,08:00:00
14525,westus,2022-02-21T12:45:11+00:00,38,08:00:00
14526,westus,2022-02-21T20:45:11+00:00,67,08:00:00
14527,westus,2022-02-22T04:45:11+00:00,48,08:00:00
14528,westus,2022-02-22T12:45:11+00:00,55,08:00:00
14529,westus,2022-02-22T20:45:11+00:00,62,08:00:00
14530,westus,2022-02-23T04:45:11+00:00,41,08:00:00
14531,westus,2022-02-23T12:45:11+00:00,68,08:00:00
14532,westus,2022-02-23T20:45:11+00:00,72,08:00:00
14533,westus,2022-02-24T04:45:11+00:00,36,08:00:00
14534,westus,2022-02-24T12:45:11+00:00,90,08:00:00
14535,westus,2022-02-24T20:45:11+00:00,22,08:00:00
14536,westus,2022-02-25T04:45:11+00:00,7,08:00:00
14537,westus,2022-02-25T12:45:11+00:00,6,08:00:00
14538,westus,2022-02-25T20:45:11+00:00,44,08:00:00
14539,westus,2022-02-26T04:45:11+00:00,6,08:00:00
14540,westus,2022-02-26T12:45:11+00:00,34,08:00:00
14541,westus,2022-02-26T20:45:11+00:00,48,08:00:00
14542,westus,2022-02-27T04:45:11+00:00,18,08:00:00
14543,westus,2022-02-27T12:45:11+00:00,10,08:00:00
14544,westus,2022-02-27T20:45:11+00:00,69,08:00:00
14545,westus,2022-02-28T04:45:11+00:00,12,08:00:00
14546,westus,2022-02-28T12:45:11+00:00,10,08:00:00
14547,westus,2022-02-28T20:45:11+00:00,89,08:00:00
14548,westus,2022-03-01T04:45:11+00:00,44,08:00:00
14549,westus,2022-03-01T12:45:11+00:00,15,08:00:00
14550,westus,2022-03-01T20:45:11+00:00,85,08:00:00
14551,westus,2022-03-02T04:45:11+00:00,8,08:00:00
14552,westus,2022-03-02T12:45:11+00:00,82,08:00:00
14553,westus,2022-03-02T20:45:11+00:00,26,08:00:00
14554,westus,2022-03-03T04:45:11+00:00,5,08:00:00
14555,westus,2022-03-03T12:45:11+00:00,17,08:00:00
14556,westus,2022-03-03T20:45:11+00:00,31,08:00:00
14557,westus,2022-03-04T04:45:11+00:00,52,08:00:00
14558,westus,2022-03-04T12:45:11+00:00,2,08:00:00
14559,westus,2022-03-04T20:45:11+00:00,45,08:00:00
14560,westus,2022-03-05T04:45:11+00:00,95,08:00:00
14561,westus,2022-03-05T12:45:11+00:00,99,08:00:00
14562,westus,2022-03-05T20:45:11+00:00,72,08:00:00
14563,westus,2022-03-06T04:45:11+00:00,37,08:00:00
14564,westus,2022-03-06T12:45:11+00:00,82,08:00:00
14565,westus,2022-03-06T20:45:11+00:00,17,08:00:00
14566,westus,2022-03-07T04:45:11+00:00,48,08:00:00
14567,westus,2022-03-07T12:45:11+00:00,44,08:00:00
14568,westus,2022-03-07T20:45:11+00:00,24,08:00:00
14569,westus,2022-03-08T04:45:11+00:00,63,08:00:00
14570,westus,2022-03-08T12:45:11+00:00,9,08:00:00
14571,westus,2022-03-08T20:45:11+00:00,87,08:00:00
14572,westus,2022-03-09T04:45:11+00:00,49,08:00:00
14573,westus,2022-03-09T12:45:11+00:00,93,08:00:00
14574,westus,2022-03-09T20:45:11+00:00,53,08:00:00
14575,westus,2022-03-10T04:45:11+00:00,54,08:00:00
14576,westus,2022-03-10T12:45:11+00:00,1,08:00:00
14577,westus,2022-03-10T20:45:11+00:00,39,08:00:00
14578,westus,2022-03-11T04:45:11+00:00,38,08:00:00
14579,westus,2022-03-11T12:45:11+00:00,48,08:00:00
14580,westus,2022-03-11T20:45:11+00:00,27,08:00:00
14581,westus,2022-03-12T04:45:11+00:00,77,08:00:00
14582,westus,2022-03-12T12:45:11+00:00,3,08:00:00
14583,westus,2022-03-12T20:45:11+00:00,40,08:00:00
14584,westus,2022-03-13T04:45:11+00:00,77,08:00:00
14585,westus,2022-03-13T12:45:11+00:00,33,08:00:00
14586,westus,2022-03-13T20:45:11+00:00,86,08:00:00
14587,westus,2022-03-14T04:45:11+00:00,45,08:00:00
14588,westus,2022-03-14T12:45:11+00:00,31,08:00:00
14589,westus,2022-03-14T20:45:11+00:00,72,08:00:00
14590,westus,2022-03-15T04:45:11+00:00,90,08:00:00
14591,westus,2022-03-15T12:45:11+00:00,54,08:00:00
14592,westus,2022-03-15T20:45:11+00:00,3,08:00:00
14593,westus,2022-03-16T04:45:11+00:00,99,08:00:00
14594,westus,2022-03-16T12:45:11+00:00,10,08:00:00
14595,westus,2022-03-16T20:45:11+00:00,35,08:00:00
14596,westus,2022-03-17T04:45:11+00:00,76,08:00:00
14597,westus,2022-03-17T12:45:11+00:00,81,08:00:00
14598,westus,2022-03-17T20:45:11+00:00,28,08:00:00
14599,westus,2022-03-18T04:45:11+00:00,52,08:00:00
14600,westus,2022-03-18T12:45:11+00:00,63,08:00:00
14601,westus,2022-03-18T20:45:11+00:00,65,08:00:00
14602,westus,2022-03-19T04:45:11+00:00,64,08:00:00
14603,westus,2022-03-19T12:45:11+00:00,81,08:00:00
14604,westus,2022-03-19T20:45:11+00:00,5,08:00:00
14605,westus,2022-03-20T04:45:11+00:00,97,08:00:00
14606,westus,2022-03-20T12:45:11+00:00,58,08:00:00
14607,westus,2022-03-20T20:45:11+00:00,88,08:00:00
14608,westus,2022-03-21T04:45:11+00:00,72,08:00:00
14609,westus,2022-03-21T12:45:11+00:00,51,08:00:00
14610,westus,2022-03-21T20:45:11+00:00,15,08:00:00
14611,westus,2022-03-22T04:45:11+00:00,92,08:00:00
14612,westus,2022-03-22T12:45:11+00:00,14,08:00:00
14613,westus,2022-03-22T20:45:11+00:00,54,08:00:00
14614,westus,2022-03-23T04:45:11+00:00,17,08:00:00
14615,westus,2022-03-23T12:45:11+00:00,17,08:00:00
14616,westus,2022-03-23T20:45:11+00:00,96,08:00:00
14617,westus,2022-03-24T04:45:11+00:00,31,08:00:00
14618,westus,2022-03-24T12:45:11+00:00,60,08:00:00
14619,westus,2022-03-24T20:45:11+00:00,48,08:00:00
14620,westus,2022-03-25T04:45:11+00:00,30,08:00:00
14621,westus,2022-03-25T12:45:11+00:00,2,08:00:00
14622,westus,2022-03-25T20:45:11+00:00,13,08:00:00
14623,westus,2022-03-26T04:45:11+00:00,51,08:00:00
14624,westus,2022-03-26T12:45:11+00:00,72,08:00:00
14625,westus,2022-03-26T20:45:11+00:00,54,08:00:00
14626,westus,2022-03-27T04:45:11+00:00,84,08:00:00
14627,westus,2022-03-27T12:45:11+00:00,49,08:00:00
14628,westus,2022-03-27T20:45:11+00:00,82,08:00:00
14629,westus,2022-03-28T04:45:11+00:00,18,08:00:00
14630,westus,2022-03-28T12:45:11+00:00,77,08:00:00
14631,westus,2022-03-28T20:45:11+00:00,20,08:00:00
14632,westus,2022-03-29T04:45:11+00:00,10,08:00:00
14633,westus,2022-03-29T12:45:11+00:00,86,08:00:00
14634,westus,2022-03-29T20:45:11+00:00,84,08:00:00
14635,westus,2022-03-30T04:45:11+00:00,62,08:00:00
14636,westus,2022-03-30T12:45:11+00:00,12,08:00:00
14637,westus,2022-03-30T20:45:11+00:00,21,08:00:00
14638,westus,2022-03-31T04:45:11+00:00,34,08:00:00
14639,westus,2022-03-31T12:45:11+00:00,80,08:00:00
14640,westus,2022-03-31T20:45:11+00:00,74,08:00:00
14641,westus,2022-04-01T04:45:11+00:00,98,08:00:00
14642,westus,2022-04-01T12:45:11+00:00,73,08:00:00
14643,westus,2022-04-01T20:45:11+00:00,79,08:00:00
14644,westus,2022-04-02T04:45:11+00:00,57,08:00:00
14645,westus,2022-04-02T12:45:11+00:00,98,08:00:00
14646,westus,2022-04-02T20:45:11+00:00,39,08:00:00
14647,westus,2022-04-03T04:45:11+00:00,49,08:00:00
14648,westus,2022-04-03T12:45:11+00:00,81,08:00:00
14649,westus,2022-04-03T20:45:11+00:00,92,08:00:00
14650,westus,2022-04-04T04:45:11+00:00,38,08:00:00
14651,westus,2022-04-04T12:45:11+00:00,44,08:00:00
14652,westus,2022-04-04T20:45:11+00:00,20,08:00:00
14653,westus,2022-04-05T04:45:11+00:00,80,08:00:00
14654,westus,2022-04-05T12:45:11+00:00,21,08:00:00
14655,westus,2022-04-05T20:45:11+00:00,60,08:00:00
14656,westus,2022-04-06T04:45:11+00:00,52,08:00:00
14657,westus,2022-04-06T12:45:11+00:00,13,08:00:00
14658,westus,2022-04-06T20:45:11+00:00,9,08:00:00
14659,westus,2022-04-07T04:45:11+00:00,51,08:00:00
14660,westus,2022-04-07T12:45:11+00:00,13,08:00:00
14661,westus,2022-04-07T20:45:11+00:00,9,08:00:00
14662,westus,2022-04-08T04:45:11+00:00,5,08:00:00
14663,westus,2022-04-08T12:45:11+00:00,53,08:00:00
14664,westus,2022-04-08T20:45:11+00:00,73,08:00:00
14665,westus,2022-04-09T04:45:11+00:00,94,08:00:00
14666,westus,2022-04-09T12:45:11+00:00,81,08:00:00
14667,westus,2022-04-09T20:45:11+00:00,27,08:00:00
14668,westus,2022-04-10T04:45:11+00:00,69,08:00:00
14669,westus,2022-04-10T12:45:11+00:00,55,08:00:00
14670,westus,2022-04-10T20:45:11+00:00,5,08:00:00
14671,westus,2022-04-11T04:45:11+00:00,74,08:00:00
14672,westus,2022-04-11T12:45:11+00:00,97,08:00:00
14673,westus,2022-04-11T20:45:11+00:00,79,08:00:00
14674,westus,2022-04-12T04:45:11+00:00,73,08:00:00
14675,westus,2022-04-12T12:45:11+00:00,32,08:00:00
14676,westus,2022-04-12T20:45:11+00:00,29,08:00:00
14677,westus,2022-04-13T04:45:11+00:00,33,08:00:00
14678,westus,2022-04-13T12:45:11+00:00,94,08:00:00
14679,westus,2022-04-13T20:45:11+00:00,73,08:00:00
14680,westus,2022-04-14T04:45:11+00:00,14,08:00:00
14681,westus,2022-04-14T12:45:11+00:00,34,08:00:00
14682,westus,2022-04-14T20:45:11+00:00,68,08:00:00
14683,westus,2022-04-15T04:45:11+00:00,89,08:00:00
14684,westus,2022-04-15T12:45:11+00:00,79,08:00:00
14685,westus,2022-04-15T20:45:11+00:00,32,08:00:00
14686,westus,2022-04-16T04:45:11+00:00,99,08:00:00
14687,westus,2022-04-16T12:45:11+00:00,30,08:00:00
14688,westus,2022-04-16T20:45:11+00:00,65,08:00:00
14689,westus,2022-04-17T04:45:11+00:00,23,08:00:00
14690,westus,2022-04-17T12:45:11+00:00,9,08:00:00
14691,westus,2022-04-17T20:45:11+00:00,99,08:00:00
14692,westus,2022-04-18T04:45:11+00:00,12,08:00:00
14693,westus,2022-04-18T12:45:11+00:00,83,08:00:00
14694,westus,2022-04-18T20:45:11+00:00,67,08:00:00
14695,westus,2022-04-19T04:45:11+00:00,65,08:00:00
14696,westus,2022-04-19T12:45:11+00:00,92,08:00:00
14697,westus,2022-04-19T20:45:11+00:00,19,08:00:00
14698,westus,2022-04-20T04:45:11+00:00,6,08:00:00
14699,westus,2022-04-20T12:45:11+00:00,62,08:00:00
14700,westus,2022-04-20T20:45:11+00:00,17,08:00:00
14701,westus,2022-04-21T04:45:11+00:00,12,08:00:00
14702,westus,2022-04-21T12:45:11+00:00,80,08:00:00
14703,westus,2022-04-21T20:45:11+00:00,25,08:00:00
14704,westus,2022-04-22T04:45:11+00:00,87,08:00:00
14705,westus,2022-04-22T12:45:11+00:00,64,08:00:00
14706,westus,2022-04-22T20:45:11+00:00,47,08:00:00
14707,westus,2022-04-23T04:45:11+00:00,41,08:00:00
14708,westus,2022-04-23T12:45:11+00:00,6,08:00:00
14709,westus,2022-04-23T20:45:11+00:00,88,08:00:00
14710,westus,2022-04-24T04:45:11+00:00,31,08:00:00
14711,westus,2022-04-24T12:45:11+00:00,18,08:00:00
14712,westus,2022-04-24T20:45:11+00:00,18,08:00:00
14713,westus,2022-04-25T04:45:11+00:00,35,08:00:00
14714,westus,2022-04-25T12:45:11+00:00,36,08:00:00
14715,westus,2022-04-25T20:45:11+00:00,78,08:00:00
14716,westus,2022-04-26T04:45:11+00:00,40,08:00:00
14717,westus,2022-04-26T12:45:11+00:00,15,08:00:00
14718,westus,2022-04-26T20:45:11+00:00,74,08:00:00
14719,westus,2022-04-27T04:45:11+00:00,41,08:00:00
14720,westus,2022-04-27T12:45:11+00:00,94,08:00:00
14721,westus,2022-04-27T20:45:11+00:00,51,08:00:00
14722,westus,2022-04-28T04:45:11+00:00,62,08:00:00
14723,westus,2022-04-28T12:45:11+00:00,45,08:00:00
14724,westus,2022-04-28T20:45:11+00:00,45,08:00:00
14725,westus,2022-04-29T04:45:11+00:00,5,08:00:00
14726,westus,2022-04-29T12:45:11+00:00,62,08:00:00
14727,westus,2022-04-29T20:45:11+00:00,14,08:00:00
14728,westus,2022-04-30T04:45:11+00:00,12,08:00:00
14729,westus,2022-04-30T12:45:11+00:00,8,08:00:00
14730,westus,2022-04-30T20:45:11+00:00,40,08:00:00
14731,westus,2022-05-01T04:45:11+00:00,9,08:00:00
14732,westus,2022-05-01T12:45:11+00:00,27,08:00:00
14733,westus,2022-05-01T20:45:11+00:00,32,08:00:00
14734,westus,2022-05-02T04:45:11+00:00,56,08:00:00
14735,westus,2022-05-02T12:45:11+00:00,2,08:00:00
14736,westus,2022-05-02T20:45:11+00:00,54,08:00:00
14737,westus,2022-05-03T04:45:11+00:00,42,08:00:00
14738,westus,2022-05-03T12:45:11+00:00,2,08:00:00
14739,westus,2022-05-03T20:45:11+00:00,15,08:00:00
14740,westus,2022-05-04T04:45:11+00:00,85,08:00:00
14741,westus,2022-05-04T12:45:11+00:00,58,08:00:00
14742,westus,2022-05-04T20:45:11+00:00,23,08:00:00
14743,westus,2022-05-05T04:45:11+00:00,76,08:00:00
14744,westus,2022-05-05T12:45:11+00:00,92,08:00:00
14745,westus,2022-05-05T20:45:11+00:00,91,08:00:00
14746,westus,2022-05-06T04:45:11+00:00,81,08:00:00
14747,westus,2022-05-06T12:45:11+00:00,76,08:00:00
14748,westus,2022-05-06T20:45:11+00:00,47,08:00:00
14749,westus,2022-05-07T04:45:11+00:00,88,08:00:00
14750,westus,2022-05-07T12:45:11+00:00,24,08:00:00
14751,westus,2022-05-07T20:45:11+00:00,76,08:00:00
14752,westus,2022-05-08T04:45:11+00:00,45,08:00:00
14753,westus,2022-05-08T12:45:11+00:00,64,08:00:00
14754,westus,2022-05-08T20:45:11+00:00,67,08:00:00
14755,westus,2022-05-09T04:45:11+00:00,65,08:00:00
14756,westus,2022-05-09T12:45:11+00:00,49,08:00:00
14757,westus,2022-05-09T20:45:11+00:00,34,08:00:00
14758,westus,2022-05-10T04:45:11+00:00,80,08:00:00
14759,westus,2022-05-10T12:45:11+00:00,81,08:00:00
14760,westus,2022-05-10T20:45:11+00:00,1,08:00:00
14761,westus,2022-05-11T04:45:11+00:00,32,08:00:00
14762,westus,2022-05-11T12:45:11+00:00,28,08:00:00
14763,westus,2022-05-11T20:45:11+00:00,97,08:00:00
14764,westus,2022-05-12T04:45:11+00:00,47,08:00:00
14765,westus,2022-05-12T12:45:11+00:00,22,08:00:00
14766,westus,2022-05-12T20:45:11+00:00,91,08:00:00
14767,westus,2022-05-13T04:45:11+00:00,86,08:00:00
14768,westus,2022-05-13T12:45:11+00:00,79,08:00:00
14769,westus,2022-05-13T20:45:11+00:00,33,08:00:00
14770,westus,2022-05-14T04:45:11+00:00,23,08:00:00
14771,westus,2022-05-14T12:45:11+00:00,98,08:00:00
14772,westus,2022-05-14T20:45:11+00:00,13,08:00:00
14773,westus,2022-05-15T04:45:11+00:00,58,08:00:00
14774,westus,2022-05-15T12:45:11+00:00,55,08:00:00
14775,westus,2022-05-15T20:45:11+00:00,35,08:00:00
14776,westus,2022-05-16T04:45:11+00:00,27,08:00:00
14777,westus,2022-05-16T12:45:11+00:00,85,08:00:00
14778,westus,2022-05-16T20:45:11+00:00,53,08:00:00
14779,westus,2022-05-17T04:45:11+00:00,54,08:00:00
14780,westus,2022-05-17T12:45:11+00:00,24,08:00:00
14781,westus,2022-05-17T20:45:11+00:00,86,08:00:00
14782,westus,2022-05-18T04:45:11+00:00,67,08:00:00
14783,westus,2022-05-18T12:45:11+00:00,23,08:00:00
14784,westus,2022-05-18T20:45:11+00:00,83,08:00:00
14785,westus,2022-05-19T04:45:11+00:00,64,08:00:00
14786,westus,2022-05-19T12:45:11+00:00,63,08:00:00
14787,westus,2022-05-19T20:45:11+00:00,62,08:00:00
14788,westus,2022-05-20T04:45:11+00:00,64,08:00:00
14789,westus,2022-05-20T12:45:11+00:00,90,08:00:00
14790,westus,2022-05-20T20:45:11+00:00,53,08:00:00
14791,westus,2022-05-21T04:45:11+00:00,19,08:00:00
14792,westus,2022-05-21T12:45:11+00:00,62,08:00:00
14793,westus,2022-05-21T20:45:11+00:00,20,08:00:00
14794,westus,2022-05-22T04:45:11+00:00,13,08:00:00
14795,westus,2022-05-22T12:45:11+00:00,53,08:00:00
14796,westus,2022-05-22T20:45:11+00:00,30,08:00:00
14797,westus,2022-05-23T04:45:11+00:00,26,08:00:00
14798,westus,2022-05-23T12:45:11+00:00,28,08:00:00
14799,westus,2022-05-23T20:45:11+00:00,69,08:00:00
14800,westus,2022-05-24T04:45:11+00:00,99,08:00:00
14801,westus,2022-05-24T12:45:11+00:00,94,08:00:00
14802,westus,2022-05-24T20:45:11+00:00,96,08:00:00
14803,westus,2022-05-25T04:45:11+00:00,13,08:00:00
14804,westus,2022-05-25T12:45:11+00:00,65,08:00:00
14805,westus,2022-05-25T20:45:11+00:00,26,08:00:00
14806,westus,2022-05-26T04:45:11+00:00,62,08:00:00
14807,westus,2022-05-26T12:45:11+00:00,86,08:00:00
14808,westus,2022-05-26T20:45:11+00:00,8,08:00:00
14809,westus,2022-05-27T04:45:11+00:00,31,08:00:00
14810,westus,2022-05-27T12:45:11+00:00,38,08:00:00
14811,westus,2022-05-27T20:45:11+00:00,63,08:00:00
14812,westus,2022-05-28T04:45:11+00:00,81,08:00:00
14813,westus,2022-05-28T12:45:11+00:00,25,08:00:00
14814,westus,2022-05-28T20:45:11+00:00,57,08:00:00
14815,westus,2022-05-29T04:45:11+00:00,15,08:00:00
14816,westus,2022-05-29T12:45:11+00:00,64,08:00:00
14817,westus,2022-05-29T20:45:11+00:00,4,08:00:00
14818,westus,2022-05-30T04:45:11+00:00,14,08:00:00
14819,westus,2022-05-30T12:45:11+00:00,83,08:00:00
14820,westus,2022-05-30T20:45:11+00:00,59,08:00:00
14821,westus,2022-05-31T04:45:11+00:00,28,08:00:00
14822,westus,2022-05-31T12:45:11+00:00,22,08:00:00
14823,westus,2022-05-31T20:45:11+00:00,88,08:00:00
14824,westus,2022-06-01T04:45:11+00:00,79,08:00:00
14825,westus,2022-06-01T12:45:11+00:00,3,08:00:00
